id,wgt,ethnicity,racegroup,state,gender,education,nativity1,nativity2,legality,income1,income2,age1,age2,reg,votepred,votelean,party,partycloser1,partycloser2,favorbo,favordt,favorhc,p1,p2,p3,p4,p5,p6,p7,media1,media2,soc1,soc2
24000300000034,3990.2119959,(44) Chilean,(6) LATINO,CA,(2) Female,(6) Graduate or Professional degree,NA,(06) Chile,(1) US Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,NA,(1) Support,NA,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
2400200000341 ,673.8957374,NA,(5) AFRICAN AMERICAN,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(09) Racism or Racial discrimination
24010300000035,89177.0174701,(41) Mexican,(6) LATINO,NV,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,NA,NA,NA,(2) 35 or above,NA,NA,NA,NA,NA,NA,(3) Closer to neither party,(1) Very unfavorable,(1) Very unfavorable,(5) No opinion,(2) Oppose,(2) Oppose,NA,NA,(2) Oppose,(2) Oppose,NA,NA,NA,NA,(06) Health care
240200000028  ,12493.434815,(41) Mexican,(6) LATINO,CA,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(02) Education,(02) Education
24020300000036,6406.3145299,(41) Mexican,(6) LATINO,CA,(2) Female,(3) High school degree / GED,NA,(15) Mexico,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,NA,NA,(07) Incomes/Gap between rich and poor,(01) Economy/Jobs
24030300000037,6406.3145299,(41) Mexican,(6) LATINO,CA,(2) Female,(3) High school degree / GED,NA,(15) Mexico,(1) US Citizen,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,(03) Independent,NA,NA,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Very unfavorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,NA
24040300000038,24467.4928948,(41) Mexican,(6) LATINO,WA,(2) Female,(3) High school degree / GED,NA,(15) Mexico,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,NA,NA,NA,(03) Independent,(2) Closer to the Democratic party,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,(01) Economy/Jobs
24050300000039,22190.2791984,(41) Mexican,(6) LATINO,CA,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(1) US Citizen,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,(2) Not Registered,(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(13) Terrorism/ISIS/National security
24060300000040,7038.2686217,(41) Mexican,(6) LATINO,CA,(2) Female,(3) High school degree / GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(3) SOME OTHER CANDIDATE,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,NA,(1) Support,NA,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
24070300000041,9680.5523242,(41) Mexican,(6) LATINO,CA,(2) Female,(1) No schooling completed,NA,(15) Mexico,(2) Visa,"(1) Up to $20,000",NA,(2) 35 or above,NA,NA,NA,NA,NA,NA,NA,(2) Somewhat unfavorable,(5) No opinion,(5) No opinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24080300000042,4383.8284483,(61) OTHS10_7 OTHS10_8 OTHS10_9,(6) LATINO,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(2) Somewhat unfavorable,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) Support,NA,NA,(14) Other  SPECIFY,NA
24090300000043,8750.4726705,(41) Mexican,(6) LATINO,CA,(1) Male,(3) High school degree / GED,NA,NA,NA,"(1) Up to $20,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(2) Trump,NA,(02) Republican,NA,NA,(2) Somewhat unfavorable,(4) Very favorable,(1) Very unfavorable,(2) Oppose,NA,NA,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,NA,NA,(01) Economy/Jobs,NA
24100300000045,9680.5523242,(41) Mexican,(6) LATINO,CA,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,NA,NA,NA,(2) 35 or above,NA,NA,NA,NA,NA,NA,NA,(2) Somewhat unfavorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,NA,NA,(2) Oppose,NA,(2) Oppose,NA,NA,(08) Immigration,(08) Immigration
2410200000342 ,673.8957374,NA,(5) AFRICAN AMERICAN,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(09) Racism or Racial discrimination
24110300000046,273470.0551431,NA,(3) WHITE,OK,(2) Female,(5) College degree or Bachelor's degree,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,NA,(1) Support,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(2) Oppose,NA,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
24120300000047,69370.9366612,(41) Mexican,(6) LATINO,TX,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(1) Up to $20,000",NA,(1) Below age 35,NA,(2) Not Registered,(3) SOME OTHER CANDIDATE,NA,(03) Independent,NA,(2) Closer to the Democratic party,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,NA,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(02) Education,(15) OTHQ6_1B:
24130300000048,4383.8284483,(41) Mexican,(6) LATINO,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(3) $50,000 to $75,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,NA,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
24140300000049,22156.0161579,(41) Mexican,(6) LATINO,TX,(2) Female,(5) College degree or Bachelor's degree,NA,(15) Mexico,(3) Green card,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(2) Oppose,(1) Support,NA,(1) Support,(1) Support,NA,NA,(08) Immigration,(06) Health care
24160300000051,5450.2851611,(41) Mexican,(6) LATINO,CA,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,(3) 35 to 49,"(1) Yes, Registered",(2) Trump,NA,(03) Independent,NA,(1) Closer to the Republican Party,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
24170300000052,9680.5523242,(41) Mexican,(6) LATINO,CA,(2) Female,(1) No schooling completed,NA,(15) Mexico,(1) US Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(1) Support,NA,(2) Oppose,NA,NA,NA,NA,NA,(03) Environment/Climate change,(17) Other  SPECIFY
24180300000054,53752.1499946,(41) Mexican,(6) LATINO,TX,(2) Female,(1) No schooling completed,NA,(15) Mexico,(1) US Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,(05) DO NOT READ  Do not think in terms of political parties,(3) Closer to neither party,NA,(5) No opinion,(1) Very unfavorable,(5) No opinion,NA,NA,NA,(2) Oppose,NA,NA,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,NA
24190300000055,35571.6459134,(41) Mexican,(6) LATINO,TX,(2) Female,(3) High school degree / GED,NA,(15) Mexico,(1) US Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(3) Somewhat favorable,(3) Somewhat favorable,NA,(1) Support,(1) Support,(2) Oppose,NA,(2) Oppose,(1) Support,NA,NA,(12) Taxes,NA
24200300000056,27545.9241892,(53) Nicaraguan,(6) LATINO,TX,(1) Male,"(4) Some college, but no degree",NA,(16) Nicaragua,(1) US Citizen,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",NA,(3) SOMEONE ELSE,NA,NA,(2) Closer to the Democratic party,(1) Very unfavorable,(2) Somewhat unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,NA,NA,(05) Government/Broken political system,(01) Economy/Jobs
2420200000343 ,673.8957374,NA,(4) BLACK,CA,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,NA,(1) Support,NA,NA,(02) Education,(02) Education
24210300000057,205453.169054,NA,(3) WHITE,TX,(2) Female,(6) Graduate or Professional degree,NA,NA,NA,"(7) $250,000 and over",NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(02) Republican,NA,NA,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,(2) Oppose,NA,NA,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
24220300000058,4960.9133859,(41) Mexican,(6) LATINO,CA,(1) Male,(6) Graduate or Professional degree,NA,(15) Mexico,(1) US Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(1) Very unfavorable,(1) Support,(2) Oppose,(1) Support,NA,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
24230300000059,3990.2119959,(41) Mexican,(6) LATINO,CA,(2) Female,(5) College degree or Bachelor's degree,NA,(15) Mexico,(3) Green card,NA,NA,(1) Below age 35,NA,NA,NA,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,NA,(2) Oppose,(2) Oppose,(1) Support,NA,NA,NA,(14) Other  SPECIFY,(08) Immigration
24240300000060,165682.7612701,NA,(3) WHITE,NM,(2) Female,"(2) Some schooling, no high school degree / GED",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(1) Support,NA,(2) Oppose,(2) Oppose,NA,(1) Support,NA,NA,(14) Other  SPECIFY,(16) OTHQ6_1C:
24250300000061,5450.2851611,(41) Mexican,(6) LATINO,CA,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(3) SOME OTHER CANDIDATE,NA,(03) Independent,(3) Closer to neither party,NA,(3) Somewhat favorable,(2) Somewhat unfavorable,(2) Somewhat unfavorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,NA,NA,(14) Other  SPECIFY,(15) OTHQ6_1B:
24260300000062,44225.1826606,(41) Mexican,(6) LATINO,TX,(1) Male,(3) High school degree / GED,NA,(15) Mexico,(1) US Citizen,NA,"(1) less than $50,000",(2) 35 or above,NA,(2) Not Registered,(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(1) Support,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,(13) Terrorism/ISIS/National security
24270300000063,10048.8457649,(41) Mexican,(6) LATINO,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,(02) Education
24280300000064,16700.1957162,NA,(3) WHITE,CA,(2) Female,(3) High school degree / GED,NA,NA,NA,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,NA,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
24290300000065,9680.5523242,(41) Mexican,(6) LATINO,CA,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(08) Immigration
24300300000067,6406.3145299,(41) Mexican,(6) LATINO,CA,(2) Female,(3) High school degree / GED,NA,(15) Mexico,(3) Green card,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(4) Very favorable,(5) No opinion,(4) Very favorable,(1) Support,(1) Support,NA,NA,NA,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(02) Education
2430200000344 ,1080.6902079,NA,(4) BLACK,CA,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(5) $100,000 to $125,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(2) Somewhat unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,(17) Other  SPECIFY
24310300000068,9680.5523242,(41) Mexican,(6) LATINO,CA,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(3) Green card,"(1) Up to $20,000",NA,(2) 35 or above,(3) 35 to 49,NA,NA,NA,NA,NA,NA,(5) No opinion,(5) No opinion,(5) No opinion,(1) Support,(1) Support,NA,(2) Oppose,NA,NA,(1) Support,NA,NA,NA,NA
24320300000069,3990.2119959,(41) Mexican,(6) LATINO,CA,(2) Female,"(4) Some college, but no degree",NA,(15) Mexico,(4) Something else,"(1) Up to $20,000",NA,(2) 35 or above,NA,NA,NA,NA,NA,(3) Closer to neither party,NA,(4) Very favorable,(5) No opinion,(5) No opinion,(1) Support,(1) Support,(2) Oppose,NA,(2) Oppose,NA,NA,NA,NA,NA,(17) Other  SPECIFY
24330300000070,26256.5206039,NA,(3) WHITE,WY,(1) Male,"(4) Some college, but no degree",NA,NA,NA,NA,"(3) more than $100,000",(2) 35 or above,NA,"(1) Yes, Registered",(3) SOME OTHER CANDIDATE,NA,(03) Independent,NA,(1) Closer to the Republican Party,(1) Very unfavorable,(1) Very unfavorable,(1) Very unfavorable,(2) Oppose,(1) Support,NA,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(15) OTHQ6_1B:
24340300000071,92967.5124488,(57) Puerto Rican,(6) LATINO,NJ,(1) Male,"(4) Some college, but no degree",NA,NA,NA,"(4) $75,000 to $100,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(05) Government/Broken political system,(02) Education
24350300000074,69370.9366612,(41) Mexican,(6) LATINO,TX,(1) Male,(5) College degree or Bachelor's degree,NA,NA,NA,"(3) $50,000 to $75,000",NA,(1) Below age 35,NA,(2) Not Registered,NA,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(1) Very unfavorable,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(15) OTHQ6_1B:
24360300000075,35571.6459134,(41) Mexican,(6) LATINO,TX,(2) Female,(3) High school degree / GED,NA,(15) Mexico,(1) US Citizen,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,NA,(1) Support,NA,NA,(2) Oppose,NA,NA,NA,NA,(14) Other  SPECIFY,(17) Other  SPECIFY
24370300000076,39080.6286654,(41) Mexican,(6) LATINO,TX,(2) Female,(3) High school degree / GED,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,NA,(01) Economy/Jobs
24380300000077,195845.5438329,(48) Dominican,(6) LATINO,NY,(1) Male,"(2) Some schooling, no high school degree / GED",NA,(10) Dominican Republic,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(05) Government/Broken political system,(08) Immigration
24390300000078,66828.4694417,(41) Mexican,(6) LATINO,TX,(1) Male,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(1) US Citizen,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,NA,NA,(2) Oppose,(1) Support,(1) Support,NA,NA,NA,NA
24400300000080,169099.1534559,NA,(3) WHITE,TX,(1) Male,(5) College degree or Bachelor's degree,NA,NA,(1) US Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(02) Republican,NA,NA,(1) Very unfavorable,(4) Very favorable,(1) Very unfavorable,(2) Oppose,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(1) Support,(1) Support,NA,NA,(05) Government/Broken political system,(15) OTHQ6_1B:
2440200000345 ,673.8957374,NA,(5) AFRICAN AMERICAN,CA,(2) Female,"(4) Some college, but no degree",NA,NA,NA,NA,"(1) less than $50,000",(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(05) Government/Broken political system
24410300000081,38755.2349768,(41) Mexican,(6) LATINO,IL,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,NA,NA,NA,(2) 35 or above,NA,NA,NA,NA,(05) DO NOT READ  Do not think in terms of political parties,NA,NA,(5) No opinion,(5) No opinion,(5) No opinion,NA,NA,(2) Oppose,(2) Oppose,(1) Support,NA,NA,NA,NA,NA,NA
24420300000082,157524.4672792,(48) Dominican,(6) LATINO,NY,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(10) Dominican Republic,(1) US Citizen,NA,NA,(2) 35 or above,(4) 50 to 64,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,NA,(2) Oppose,NA,NA,(1) Support,NA,NA,(02) Education,(16) OTHQ6_1C:
24430300000083,33941.2110329,(41) Mexican,(6) LATINO,AZ,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,(2) Not Registered,(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,NA,(2) Oppose,NA,NA,(1) Support,NA,NA,NA,NA
24440300000084,55797.132926,(41) Mexican,(6) LATINO,TX,(2) Female,"(4) Some college, but no degree",NA,NA,NA,"(6) $125,000 to $250,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(09) Racism or Racial discrimination,(10) Sexism or Gender discrimination
24450300000085,1479658.8271666,NA,(3) WHITE,CO,(2) Female,(3) High school degree / GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(2) Trump,NA,(01) Democrat,NA,NA,(1) Very unfavorable,(3) Somewhat favorable,(1) Very unfavorable,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(2) Oppose,(2) Oppose,NA,NA,(01) Economy/Jobs,(01) Economy/Jobs
24460300000086,42660.4685985,(45) Colombian,(6) LATINO,FL,(2) Female,"(4) Some college, but no degree",NA,(07) Colombia,(1) US Citizen,NA,NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,NA,NA,(05) Government/Broken political system,(02) Education
24470300000087,48587.7978609,(41) Mexican,(6) LATINO,TX,(1) Male,(3) High school degree / GED,NA,NA,NA,"(2) $20,000 to $50,000",NA,(1) Below age 35,NA,"(1) Yes, Registered",NA,(1) clinton,(01) Democrat,NA,NA,(5) No opinion,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(1) Support,(2) Oppose,(1) Support,(1) Support,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
24480300000088,127581.7377395,(41) Mexican,(6) LATINO,MD,(2) Female,"(2) Some schooling, no high school degree / GED",NA,(15) Mexico,(3) Green card,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,NA,NA,NA,(01) Democrat,NA,NA,(5) No opinion,(1) Very unfavorable,(3) Somewhat favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(13) Terrorism/ISIS/National security,(13) Terrorism/ISIS/National security
24490300000091,103497.4830584,(47) Cuban,(6) LATINO,FL,(2) Female,(1) No schooling completed,NA,(09) Cuba,(1) US Citizen,NA,"(1) less than $50,000",(2) 35 or above,NA,(2) Not Registered,NA,(2) trump,(02) Republican,NA,NA,(5) No opinion,(3) Somewhat favorable,(5) No opinion,NA,(1) Support,(1) Support,(2) Oppose,(1) Support,NA,NA,NA,NA,(05) Government/Broken political system,(01) Economy/Jobs
24500300000092,38755.2349768,(41) Mexican,(6) LATINO,IL,(2) Female,(1) No schooling completed,NA,(15) Mexico,(1) US Citizen,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(3) Somewhat favorable,(1) Very unfavorable,(3) Somewhat favorable,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(05) Government/Broken political system,(05) Government/Broken political system
2450200000347 ,1926.4127083,(03) Chinese,(1) ASIAN AMERICAN,CA,(1) Male,(5) College degree or Bachelor's degree,(07) China (People's Republic of China),NA,(1) US Citizen,"(6) $125,000 to $250,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,NA,(2) Oppose,(1) Support,(1) Support,(2) Mainstream American more,NA,(13) Terrorism/ISIS/National security,(13) Terrorism/ISIS/National security
24510300000093,10767.5052338,(58) Spanish,(6) LATINO,NM,(1) Male,(3) High school degree / GED,NA,NA,NA,"(4) $75,000 to $100,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
24520300000094,39080.6286654,(41) Mexican,(6) LATINO,TX,(2) Female,(3) High school degree / GED,NA,NA,NA,"(1) Up to $20,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(4) Very favorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(1) Support,(1) Support,(2) Oppose,(1) Support,(1) Support,NA,NA,(01) Economy/Jobs,(16) OTHQ6_1C:
24530300000095,73420.7971397,(41) Mexican,(6) LATINO,TX,(1) Male,"(2) Some schooling, no high school degree / GED",NA,NA,NA,"(2) $20,000 to $50,000",NA,(2) 35 or above,NA,"(1) Yes, Registered",(1) Clinton,NA,(01) Democrat,NA,NA,(1) Very unfavorable,(1) Very unfavorable,(4) Very favorable,(1) Support,(1) Support,(2) Oppose,(2) Oppose,(1) Support,(1) Support,(1) Support,NA,NA,(14) Other  SPECIFY,(14) OTHQ6_1A:
