nweightnatyrs	qr1	qr2	qr4	gender	qs2	qs3a	qs3b	qs4	qs5a	qs5b	qa1	qa2	qa3	qa4	qa5	qa6	qa6a	qa7	qa8	qb1	qb2	qb2a	qb2aa	qb2ab	qb3	qb3a	qb4	qb4a	qb5	othb5	qb5aa	othb5aa	qb5bb	othb5bb	qb5a	qc1	qc1a	qc1b	qc2	qc3	qc3a	qc4	qc4a	qc4b	qc4c	qc4d	qc7	qc8	qc9	qc10	qc10a	qc11	qc12	qc13	qc14	qc15_1	qc15_2	qc15_3	qc15_4	qc15_5	qc15_6	qc15_7	qc16	qc17	qc18	qc19_1	qc19_2	qc19_3	qc20	qd2	qd2a	qg1	qg1a	qg1b	qg2	qg3_a	qg3_b	qg3_c	qg3_d	qg3_e	qg5_a	qg5_b	qg5_c	qg5_d	qg6	qd1	othd1	qd1a	qd1b	qd1c	qd3	qd3a	qg4	qg4a	qg4b	qg4c	qf101	qf102	qf103	qf104	qf105	qf2	qf2a	qf3	qf3a	qf4	qf5_a	qf5_b	qf5_c	qf5_d	qf5_e	qf5a_a	qf5a_b	qf5a_c	qf5a_d	qf5a_e	qf6	qf7_a	qf7_b	qf7_c	qf7_d	qf8_a	qf8_b	qf8_c	qf9	qf10	qh1	qh3	qh4	qh4a	qh2	qh2a	qh5	qh5b	qh5c	qj1	qj2	qj3	qj3a	qj3b1	qj3b2	qj3c1	qj3c2	qj4	qj5	qj6	qj7	qj8	qj9	qj10	qj10a	qj11	qj12	qj13	qj13a	qj14	qj14a	qj15	qj16	qj16a	qj17	qj17a	qj18	respunique	state	countyname	date	ethnicity	citizenrecode	newdest6	newdest2	newasiandest
 	1	97	1	1	12	0	97	97	97	97	12	1	2	2	11	99	97	1	3	3	2	97	98	97	98	97	98	97	2	Skip / NA	0	Skip / NA	97	Skip / NA	2	1	98	97	4	6	98	97	3	97	97	97	1	5	97	3	97	97	97	97	1	2	1	2	1	2	2	2	98	2	2	2	2	1	2	1	1	3	97	97	4	4	3	3	4	4	4	2	4	3	98	3	Skip / NA	97	97	98	97	97	1	98	97	97	2	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	2	1	1	1	4	4	2	97	97	16	2	2	1	3	2	2	97	97	5	1	1	97	12	97	97	97	2	0	98	9	997	2	9999	4	99	98	3	97	9999	997	97	97	97	97	97	4	502080827	CA	Santa Clara County, California	0827	4	1	5	2	2
1330.22905543034	1	97	1	2	6	2	97	97	97	97	6	2	2	2	2	98	50	41	2	3	1	1	1	1	1	1	1	1	2	Skip / NA	1	Skip / NA	17	INFLATION	97	1	3	97	1	2	97	97	97	97	97	3	1	1	1	2	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	97	2	97	2	3	5	5	4	3	4	5	5	3	2	1	3	Skip / NA	97	97	2	97	97	1	2	97	97	3	97	97	97	97	1	1	1	1	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	2	4	4	2	3	98	97	97	97	97	97	97	1	4	4	3	2	1	97	2	6	97	97	2	0	1	6	997	2	1935	97	6	2	3	97	2002	997	97	97	97	97	97	4	502080910	CA	Santa Clara County, California	0910	2	1	5	2	2
858.805204098165	1	97	1	1	11	0	97	97	97	97	11	2	2	2	9	1964	97	90	3	2	1	3	1	2	1	2	1	3	2	Skip / NA	16	SOCIAL ISSUES	7	Skip / NA	2	2	97	1	2	2	97	97	97	97	97	3	2	97	97	97	97	97	97	97	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	97	2	2	4	5	4	98	4	4	98	2	2	1	2	Skip / NA	97	2	97	97	97	3	97	97	1	2	97	97	97	97	1	2	1	2	1	1	1	2	1	2	97	97	97	97	97	2	1	1	2	2	3	3	98	4	2	97	97	97	97	97	97	2	97	97	10	1	1	97	11	97	97	97	2	0	6	6	997	2	1934	97	5	1	3	97	1976	997	97	97	97	97	97	4	502090910	CA	Santa Clara County, California	0910	5	1	5	2	2
 	1	97	1	2	12	0	97	97	97	97	12	2	2	2	11	99	97	1	3	3	1	2	1	2	1	2	1	2	1	Skip / NA	6	Skip / NA	0	Skip / NA	98	1	1	97	1	2	97	97	97	97	97	3	1	4	2	2	97	97	97	97	3	1	2	2	2	1	2	2	2	2	2	2	2	1	98	97	97	3	97	97	3	2	4	5	5	2	5	3	4	3	98	3	Skip / NA	97	97	2	97	97	3	97	97	1	3	97	97	97	97	1	2	1	2	2	2	2	2	2	2	97	97	97	97	97	2	2	2	98	98	4	4	4	97	97	6	1	1	97	6	1	1	4	3	4	1	5	1	6	97	97	97	3	0	98	1	40	2	1981	97	15	1	3	97	9998	998	97	97	97	97	97	4	502100827	CA	Los Angeles County, California	0827	4	1	6	2	2
1147.28820892701	2	4	1	2	11	0	97	97	97	97	11	2	2	2	8	1977	97	32	3	2	1	1	1	1	1	3	2	97	2	Skip / NA	5	Skip / NA	0	Skip / NA	5	2	97	1	1	1	97	97	97	97	1	97	1	1	1	97	97	97	97	97	1	1	2	2	2	2	2	1	2	2	2	2	1	1	2	1	1	3	97	97	4	4	5	2	4	2	4	3	5	2	2	1	Skip / NA	2	97	97	97	97	3	97	97	2	2	97	97	97	97	1	2	2	97	1	2	2	2	2	2	97	97	97	97	97	2	2	1	1	1	2	1	4	97	97	6	1	1	97	1	1	2	97	97	5	2	1	97	11	97	97	97	2	0	5	6	997	1	1941	97	28	1	3	97	1996	997	97	3	3	1	1	4	502100911	CA	Orange County, California	0911	5	1	6	2	2
1000.95446330491	1	97	1	1	12	0	97	97	97	97	12	2	2	1	97	97	97	97	97	2	1	2	1	2	1	2	1	2	2	Skip / NA	10	Skip / NA	3	Skip / NA	10	1	3	97	3	6	1	97	97	97	3	97	1	1	1	1	99	97	97	97	1	2	2	2	2	2	2	2	2	2	2	2	2	2	97	1	2	3	97	97	3	4	1	4	1	4	4	1	1	4	98	3	Skip / NA	97	97	1	4	4	3	97	97	2	6	97	97	97	97	2	97	1	3	1	97	97	97	97	97	2	2	2	2	1	2	2	1	2	2	3	4	1	3	3	4	97	97	97	4	1	2	97	97	4	1	1	97	12	97	97	97	2	0	2	6	997	2	1929	97	1	1	3	97	1929	997	97	97	97	97	97	1	502110828	CA	PROTECTED	0828	4	1	9	9	1
858.805204098165	2	4	1	1	2	11	97	97	97	97	11	2	2	2	8	1971	97	32	3	1	1	3	1	3	1	3	1	3	5	Skip / NA	8	Skip / NA	1	Skip / NA	1	1	3	97	1	6	98	97	97	97	3	97	1	1	1	2	97	97	97	97	3	1	2	2	1	1	1	2	1	2	2	2	2	2	2	1	98	2	97	1	2	5	1	1	1	5	2	1	1	1	2	5	Skip / NA	97	97	97	97	97	3	97	97	2	2	1	3	4	97	1	1	1	1	2	1	1	1	1	1	97	97	97	97	97	1	2	2	2	2	4	4	4	97	97	97	97	97	97	97	97	1	2	4	6	1	1	97	11	97	97	97	4	2	5	6	997	2	1942	97	3	1	3	97	1976	997	97	2	2	2	1	4	502110911	CA	Los Angeles County, California	0911	5	1	6	2	2
4734.96886375266	2	4	1	1	11	98	97	97	97	97	11	2	2	2	8	2004	97	90	2	2	1	1	2	97	1	1	1	1	15	TOO MUCH LIBERALISM.	98	Skip / NA	97	Skip / NA	15	3	97	3	97	97	97	2	97	97	3	97	3	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	97	2	3	5	5	1	4	3	5	3	2	98	97	3	Skip / NA	97	97	2	97	97	2	97	2	97	4	2	97	97	97	1	2	1	2	1	2	2	2	2	1	97	97	97	97	97	2	1	2	2	2	2	2	2	97	97	6	1	1	97	2	1	2	97	97	3	2	1	97	11	97	97	97	2	0	1	4	997	2	1971	97	1	2	1	3	9997	997	2	3	3	1	97	4	502120911	MI	Oakland County, Michigan	0911	5	0	4	2	3
3018.95998705379	1	97	1	2	12	0	97	97	97	97	12	2	2	2	11	1997	97	9	3	3	2	97	2	97	1	1	1	1	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	2	97	2	97	97	97	2	3	97	97	97	2	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	97	97	98	97	97	4	5	5	4	2	4	4	3	4	5	97	98	Skip / NA	97	97	97	97	97	98	97	97	97	2	97	97	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	2	2	1	1	2	2	2	97	97	3	2	98	97	6	2	2	97	97	6	2	1	97	12	97	97	97	4	2	6	5	997	2	1970	97	5	1	2	97	9997	997	3	97	97	97	97	5	502130828	MI	PROTECTED	0828	4	0	4	2	3
1030.76087495281	2	4	1	1	11	5	97	97	97	97	11	2	2	2	8	1982	97	4	3	1	2	97	2	97	1	3	1	1	1	Skip / NA	10	Skip / NA	11	Skip / NA	1	1	1	97	1	2	97	97	97	97	3	97	1	2	2	2	97	97	97	97	3	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	97	2	4	5	5	2	5	1	5	1	1	5	97	2	Skip / NA	97	1	97	97	97	1	1	97	97	1	97	97	97	97	1	1	2	97	2	2	2	2	2	2	97	97	97	97	97	2	2	1	1	1	2	3	2	97	97	6	2	1	97	3	1	1	3	2	10	1	1	97	11	97	97	97	6	0	8	1	40	2	1959	97	10	1	3	97	1986	997	97	2	2	1	1	4	502130911	TX	Travis County, Texas	0911	5	1	3	1	3
3018.95998705379	1	97	1	2	12	0	97	97	97	97	12	2	2	2	11	1998	97	58	2	1	1	1	2	97	2	97	2	97	2	Skip / NA	10	Skip / NA	13	Skip / NA	2	3	97	3	97	97	97	98	3	97	97	97	3	97	97	97	97	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	97	3	97	97	3	4	5	2	4	3	5	3	2	2	97	98	Skip / NA	97	97	97	97	97	4	97	97	2	2	97	97	97	97	2	97	1	2	1	2	2	2	2	2	97	97	97	97	97	2	2	98	2	2	4	4	4	97	97	97	97	97	97	97	97	2	97	97	5	2	1	97	12	97	97	97	2	0	8	5	997	2	1969	97	2	1	1	4	9997	997	3	97	97	97	97	4	502140828	MI	Oakland County, Michigan	0828	4	0	4	2	3
 	2	4	1	1	14	11	97	97	97	97	14	2	2	2	8	1985	97	90	3	3	2	97	2	97	1	3	1	3	2	Skip / NA	0	Skip / NA	97	Skip / NA	2	1	2	97	2	1	97	97	97	1	97	97	1	1	2	1	8	97	97	97	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	1	1	3	97	97	3	1	5	4	3	5	2	4	4	2	97	1	Skip / NA	2	97	97	97	97	2	97	2	97	1	4	97	97	97	1	2	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	3	3	3	97	97	97	97	97	97	97	97	2	97	97	5	2	1	97	11	97	97	97	6	0	98	1	999	2	1940	97	20	1	3	97	2002	997	97	3	3	1	1	4	502140911	PROTECTED	PROTECTED	0911	7	1	1	1	3
4610.57875051529	2	4	1	1	2	11	97	97	97	97	11	2	2	2	8	1998	97	36	3	2	1	3	1	3	1	3	1	3	2	Skip / NA	8	Skip / NA	1	Skip / NA	1	3	97	3	97	97	97	1	97	97	1	97	2	97	97	97	97	97	97	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	97	1	2	4	5	3	4	2	2	2	1	2	97	3	Skip / NA	97	97	2	97	97	1	2	97	97	4	3	1	2	97	1	1	1	1	1	2	2	2	2	1	97	97	97	97	97	2	1	1	2	2	4	3	3	97	97	97	97	97	97	97	97	2	97	97	5	2	1	97	11	97	97	97	2	0	8	1	72	2	1968	97	10	2	2	97	9997	997	2	2	1	1	97	4	502150911	NY	Queens County, New York	0911	5	0	5	2	2
2691.77444010717	1	97	1	2	12	99	97	97	97	97	12	2	2	2	11	1996	97	36	3	1	2	97	2	97	2	97	2	97	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	3	97	3	97	97	97	98	97	97	97	3	3	97	97	97	97	97	97	98	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	97	97	3	97	97	2	98	98	98	98	98	98	98	98	98	97	98	Skip / NA	97	97	97	97	97	98	97	97	97	2	97	97	97	97	1	98	1	98	98	2	2	2	2	1	97	97	97	97	97	2	2	98	98	98	98	98	98	3	98	97	97	97	97	97	97	2	97	97	5	2	5	2	97	97	97	97	1	97	98	2	998	2	1973	97	14	2	2	97	9997	997	3	97	97	97	97	4	502160828	NY	Kings County, New York	0828	4	0	5	2	2
 	2	4	1	1	14	11	97	97	97	97	14	2	2	2	8	1983	97	90	2	3	1	3	2	97	1	2	2	97	4	Skip / NA	1	Skip / NA	11	Skip / NA	11	1	1	97	1	2	97	97	3	97	97	97	1	2	2	1	6	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	97	2	97	2	2	5	5	4	5	4	4	2	4	2	97	2	Skip / NA	97	2	97	97	97	4	97	97	1	1	4	3	2	97	2	97	1	2	1	2	2	1	2	2	97	97	97	97	97	2	1	2	1	1	2	2	2	2	3	6	1	1	97	3	1	2	97	97	3	2	1	97	11	97	97	97	4	1	4	1	48	2	1957	97	8	1	3	97	1994	997	97	2	2	1	1	4	502160911	PROTECTED	PROTECTED	0911	7	1	5	2	2
647.479905453545	1	97	1	2	12	0	97	97	97	97	12	2	2	2	11	1966	97	51	2	4	2	97	2	97	1	3	2	97	11	Skip / NA	2	Skip / NA	17	SECURITY	11	1	2	97	2	1	97	97	97	97	97	3	1	1	2	1	98	97	97	97	1	1	2	2	2	2	2	2	1	2	2	2	2	1	2	98	1	2	97	1	1	3	5	4	1	3	5	3	3	3	2	1	Skip / NA	1	97	97	97	97	3	97	97	98	2	97	97	97	97	98	97	98	97	98	2	2	2	2	1	97	97	97	97	97	2	2	2	2	2	98	98	98	3	4	98	97	97	97	97	97	2	97	97	3	2	1	97	12	97	97	97	2	0	1	6	997	2	1937	97	7	1	3	97	1996	997	97	97	97	97	97	4	502170828	CA	Los Angeles County, California	0828	4	1	6	2	2
822.323115057918	2	4	1	1	11	98	97	97	97	97	11	2	2	2	8	1982	97	90	2	2	1	1	1	3	1	3	2	97	2	Skip / NA	98	Skip / NA	97	Skip / NA	2	1	1	97	1	99	97	97	3	97	97	97	1	2	1	2	97	97	97	97	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	97	1	1	5	5	3	5	2	5	2	5	3	97	2	Skip / NA	97	1	97	97	97	4	97	97	1	1	4	2	3	97	2	97	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	98	1	2	3	2	3	4	6	1	2	1	1	1	2	97	97	3	2	1	97	5	97	97	97	4	0	4	1	40	2	1958	97	10	1	3	97	1996	997	97	2	2	1	1	4	502170911	MD	PROTECTED	0911	5	1	1	1	1
964.468236236868	1	97	1	2	12	0	97	97	97	97	12	2	1	1	97	97	97	97	97	4	2	97	1	2	1	2	1	2	2	Skip / NA	16	MISUSE OF MILITARY	17	ENVIRONMENT	97	1	3	97	1	2	97	97	97	97	97	3	1	4	1	1	11	97	97	97	3	1	2	2	2	2	1	2	1	1	2	2	2	2	97	1	2	1	2	97	4	5	3	2	2	3	2	2	4	2	2	3	Skip / NA	97	97	2	2	4	1	2	97	97	5	97	97	97	97	2	97	1	2	1	97	97	97	97	97	2	2	2	2	2	2	2	1	2	2	3	3	2	2	4	4	97	97	97	5	1	1	3	2	5	1	1	97	5	97	97	97	2	0	8	1	40	2	1974	97	4	1	3	97	1974	997	97	97	97	97	97	4	502180828	CA	Santa Clara County, California	0828	4	1	5	2	2
358.706460057066	2	4	1	1	11	98	97	97	97	97	11	2	2	2	8	1987	97	23	3	2	1	3	2	97	1	3	1	3	15	POLITICS	2	Skip / NA	98	Skip / NA	2	1	2	97	3	6	2	97	97	3	97	97	1	2	2	2	97	2	2	97	3	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	99	2	97	2	3	4	5	3	3	3	5	2	2	4	97	3	Skip / NA	97	97	1	97	97	3	97	97	2	4	2	1	97	97	1	2	1	2	1	2	1	2	2	1	97	97	97	97	97	2	2	2	2	2	3	3	3	3	4	6	2	2	2	2	1	1	5	1	5	1	1	97	11	97	97	97	4	2	5	1	45	1	1968	97	1	1	3	97	1995	997	97	2	2	2	1	4	502180911	NJ	PROTECTED	0911	5	1	4	2	1
1000.95446330491	1	97	1	1	12	0	97	97	97	97	12	1	1	1	97	97	97	97	97	2	1	2	2	97	1	2	2	97	2	Skip / NA	11	Skip / NA	0	Skip / NA	11	1	2	97	1	98	98	97	97	97	3	97	1	1	2	1	99	97	97	97	3	1	2	2	2	2	2	2	1	2	2	2	2	2	97	2	97	1	2	97	5	3	3	3	2	2	2	3	4	2	98	1	Skip / NA	1	97	97	2	2	3	97	97	2	3	97	97	97	97	2	97	2	97	1	97	97	97	97	97	2	2	2	2	2	2	98	1	1	2	2	3	1	97	97	99	97	97	97	97	97	1	3	1	5	1	1	97	6	97	97	97	3	1	99	1	998	2	9999	6	99	1	3	97	9999	997	97	97	97	97	97	4	502190828	CA	Sacramento County, California	0828	4	1	2	1	2
 	2	4	1	1	14	11	97	97	97	97	14	2	2	2	8	1994	97	12	3	3	2	97	2	97	1	2	1	3	2	Skip / NA	1	Skip / NA	0	Skip / NA	2	1	1	97	3	2	97	97	97	97	97	98	2	97	97	2	97	97	97	97	1	1	2	2	2	2	2	2	1	2	2	1	2	1	2	1	2	3	97	97	3	5	5	98	4	2	5	98	2	2	97	2	Skip / NA	97	2	97	97	97	4	97	97	98	2	97	97	97	97	2	97	98	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	98	1	2	2	98	3	4	97	97	97	97	97	97	2	97	97	5	1	5	99	97	97	97	97	3	0	98	4	997	2	1986	97	8	1	3	97	2008	997	97	1	1	2	2	4	502190911	PROTECTED	PROTECTED	0911	7	1	1	1	3
322.848972121841	2	4	1	1	11	98	97	97	97	97	11	2	2	2	8	1977	97	90	98	2	1	2	1	2	1	3	1	1	15	AMERICAN ATTITUDE TOWARDS OTHER COUNTRIES.	16	SELFISH ATTITUDES	98	Skip / NA	15	1	2	97	1	6	98	97	97	97	97	98	1	1	2	2	97	97	97	97	1	1	2	2	2	2	1	2	1	2	2	2	2	1	2	1	1	98	97	97	3	4	4	5	4	2	4	4	3	5	97	1	Skip / NA	2	97	97	97	97	2	97	2	97	3	2	4	1	97	1	1	1	2	1	2	1	1	2	1	97	97	97	97	97	2	2	2	2	2	2	2	2	98	97	17	2	1	97	1	2	2	97	97	5	2	4	2	97	97	6	97	1	97	4	1	40	2	1950	97	28	1	3	97	1980	997	97	1	1	1	1	4	502200911	UT	PROTECTED	0911	5	1	3	1	1
1000.95446330491	1	97	1	1	12	0	97	97	97	97	12	1	2	1	97	97	97	97	97	3	1	2	1	2	1	2	1	2	2	Skip / NA	16	RUSSIA	17	MIDDLE EAST	97	1	2	97	1	1	97	97	97	97	3	97	1	1	2	1	8	97	97	97	3	1	2	1	2	2	2	2	1	1	2	2	2	1	97	1	1	3	97	97	5	1	1	5	1	4	1	2	2	2	1	1	Skip / NA	2	97	97	4	4	3	97	97	2	3	97	97	97	97	1	2	2	97	1	97	97	97	97	97	98	98	2	2	1	2	1	1	1	2	2	2	2	97	97	4	97	97	97	2	1	2	97	97	6	1	1	97	12	97	97	97	2	0	5	8	997	2	1945	97	31	1	3	97	1945	997	97	97	97	97	97	4	502210828	CA	Los Angeles County, California	0828	4	1	6	2	2
 	2	4	1	1	98	97	97	1	33	97	98	2	2	2	8	1975	97	32	98	3	2	97	1	1	1	1	2	97	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	1	1	97	1	6	98	97	97	98	97	97	1	2	1	1	99	97	97	97	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	97	97	3	97	97	1	3	4	98	2	5	3	98	2	4	98	5	Skip / NA	97	97	97	97	97	4	97	97	2	97	97	97	97	97	1	2	97	97	97	2	2	2	2	2	97	97	97	97	97	2	98	98	98	98	4	2	98	97	97	6	98	1	97	2	2	2	97	97	3	2	1	97	11	97	97	97	3	0	1	5	997	2	1943	97	30	1	3	97	1998	997	97	4	4	97	1	4	502210911	PROTECTED	PROTECTED	0911	7	1	6	2	2
1249.76460630647	1	97	1	2	2	98	97	97	97	97	6	2	2	2	2	1978	97	47	3	4	2	97	2	97	1	2	2	97	1	Skip / NA	16	NOT A GOOD LEADER	6	Skip / NA	1	1	1	97	1	98	2	97	97	3	97	97	1	2	2	2	97	97	97	97	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	3	97	97	3	5	5	98	2	3	4	2	2	98	98	2	Skip / NA	97	1	97	97	97	3	97	97	1	4	97	97	97	97	1	1	1	2	1	98	2	2	2	98	97	97	97	97	97	98	1	1	1	1	4	4	2	3	3	97	97	97	97	97	97	2	97	97	5	1	1	97	12	97	97	97	3	1	99	1	40	2	1962	97	13	1	3	97	1996	997	97	97	97	97	97	4	502220828	CA	San Francisco County, California	0828	2	1	5	2	2
 	2	4	1	2	14	11	97	97	97	97	14	2	2	2	8	2002	97	90	3	1	1	1	1	1	1	3	1	3	2	Skip / NA	3	Skip / NA	9	Skip / NA	9	1	2	97	1	1	97	97	97	3	97	97	3	97	97	3	97	97	97	97	3	1	2	2	2	2	1	2	2	2	2	1	2	1	2	1	2	2	97	1	4	2	5	2	1	2	2	5	5	2	2	1	Skip / NA	2	97	97	97	97	2	97	1	97	1	2	4	97	97	1	2	1	1	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	1	2	2	2	97	97	5	2	1	97	1	1	2	97	97	3	2	1	97	11	97	97	97	2	0	3	1	50	2	1951	97	6	2	3	97	2007	997	97	3	3	1	1	4	502220911	PROTECTED	PROTECTED	0911	7	1	6	2	2
1506.86156832721	1	97	1	2	12	99	97	97	97	97	12	2	2	1	97	97	97	97	97	2	2	97	2	97	1	1	2	97	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	3	97	3	97	97	97	98	97	98	97	97	2	97	97	97	97	97	97	97	98	2	2	2	2	2	2	2	1	2	2	1	2	1	97	97	97	2	97	1	2	3	4	98	98	98	5	4	4	98	97	5	Skip / NA	97	97	97	5	5	98	97	97	97	3	97	97	97	97	2	97	2	97	1	97	97	97	97	97	2	2	2	2	2	2	1	1	98	98	98	98	98	3	4	4	97	97	97	3	1	2	97	97	3	2	1	97	12	97	97	97	2	0	98	6	997	2	1932	97	4	1	3	97	1932	997	97	97	97	97	97	4	502230828	WA	King County, Washington	0828	4	1	2	1	2
4248.96559681187	2	4	1	2	11	1	97	97	97	97	11	2	2	2	8	1984	97	90	3	2	1	2	2	97	1	2	2	97	5	Skip / NA	98	Skip / NA	97	Skip / NA	5	2	97	2	97	97	97	98	2	97	97	97	3	97	97	97	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	98	99	3	97	97	2	2	3	2	4	1	3	3	3	3	97	1	Skip / NA	2	97	97	97	97	1	2	97	97	4	2	1	97	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	1	2	1	1	2	4	22	1	2	2	2	1	2	97	97	3	2	1	97	5	97	97	97	4	1	1	1	40	2	1961	97	25	1	2	97	9997	997	2	3	3	2	97	4	502230912	TX	PROTECTED	0912	5	0	9	9	1
464.689043112208	1	97	1	2	12	0	97	97	97	97	12	2	2	2	22	98	6	32	3	2	2	97	2	97	2	97	2	97	98	Skip / NA	97	Skip / NA	97	Skip / NA	98	1	98	97	2	2	97	97	97	98	97	97	1	98	98	98	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	97	97	3	97	97	3	98	98	98	98	98	98	4	98	2	98	5	Skip / NA	97	97	97	97	97	4	97	97	98	3	97	97	97	97	98	97	98	97	98	2	2	2	2	2	97	97	97	97	97	2	98	98	98	98	98	98	98	2	98	5	2	1	97	1	2	2	97	97	10	2	5	2	97	97	97	97	1	97	1	6	997	98	1920	97	1	98	3	97	9996	17	97	97	97	97	97	1	502240828	CA	Los Angeles County, California	0828	4	1	6	2	2
1030.76087495281	1	97	1	1	11	0	97	97	97	97	11	2	2	2	8	1971	97	24	3	3	1	2	1	2	1	2	1	2	2	Skip / NA	4	Skip / NA	17	Concerned for the future of our youth.	2	1	2	97	2	1	97	97	3	97	97	97	1	1	2	2	97	97	97	97	1	1	2	2	2	1	2	2	1	2	2	2	2	1	2	1	1	1	1	97	3	2	2	2	4	3	2	4	2	3	97	1	Skip / NA	2	97	97	97	97	2	97	2	97	4	2	3	1	97	1	2	1	2	1	2	2	2	2	2	97	97	97	97	97	2	1	1	1	1	3	4	1	3	3	5	2	1	97	3	2	1	4	3	7	1	5	1	5	97	97	97	2	0	8	1	40	2	1967	97	3	1	3	97	1967	997	97	97	97	97	97	4	502240912	TX	Dallas County, Texas	0912	5	1	1	1	2
964.468236236868	1	97	1	2	2	12	97	97	97	97	12	2	2	1	97	97	97	97	97	1	1	2	2	97	1	2	2	97	2	Skip / NA	98	Skip / NA	97	Skip / NA	2	1	1	97	1	2	97	97	97	3	97	97	98	97	97	98	97	97	97	97	1	2	2	2	2	2	2	2	1	98	2	2	2	2	97	98	2	2	97	2	1	4	4	3	4	1	5	2	2	4	98	2	Skip / NA	97	2	97	5	5	4	97	97	2	3	97	97	97	97	98	97	98	97	1	97	97	97	97	97	2	99	2	2	2	2	1	1	2	2	4	4	4	97	97	6	2	2	97	3	2	1	2	98	4	1	5	2	97	97	97	97	1	97	98	6	997	2	1924	97	40	1	3	97	1924	997	97	97	97	97	97	4	502250828	CA	Santa Clara County, California	0828	4	1	5	2	2
1232.17584195199	2	4	1	1	11	1	97	97	97	97	11	2	2	2	8	1988	97	90	2	3	1	1	2	97	1	1	1	1	2	Skip / NA	0	Skip / NA	97	Skip / NA	2	1	3	97	1	6	98	97	2	97	97	97	1	1	2	2	97	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	98	99	2	97	2	2	3	5	1	5	2	4	5	2	2	97	1	Skip / NA	2	97	97	97	97	2	97	1	97	3	1	4	2	97	2	97	2	97	1	2	2	2	2	2	97	97	97	97	97	2	1	1	2	98	2	2	2	2	3	6	1	2	1	1	1	2	97	97	5	2	1	97	11	97	97	97	4	1	99	1	999	2	1950	97	2	1	3	97	9998	998	97	3	2	1	1	4	502250912	FL	PROTECTED	0912	5	1	2	1	3
583.105136322503	1	97	1	1	12	0	97	97	97	97	12	2	2	2	11	1983	97	90	1	2	2	97	2	97	2	97	1	3	2	Skip / NA	7	Skip / NA	11	Skip / NA	2	2	97	2	97	97	97	98	3	97	97	97	2	97	97	97	97	97	97	97	3	1	2	2	2	2	2	2	1	2	2	2	2	1	2	1	1	2	97	1	5	1	5	1	1	1	5	1	1	98	1	3	Skip / NA	97	97	98	97	97	2	97	1	97	3	97	97	97	97	1	1	1	1	1	2	2	2	2	2	97	97	97	97	97	2	2	1	2	2	1	1	2	97	97	4	97	97	97	6	2	2	97	97	6	2	1	97	12	97	97	97	4	0	5	2	20	2	1939	97	23	2	2	97	9997	997	2	97	97	97	97	3	502260828	CA	Los Angeles County, California	0828	4	0	6	2	2
743.765436224003	2	4	1	1	11	5	97	97	97	97	11	2	2	2	8	1988	97	90	3	3	2	97	1	1	1	1	2	97	2	Skip / NA	98	Skip / NA	97	Skip / NA	2	1	99	97	1	6	98	97	3	97	97	97	1	1	2	1	99	97	97	97	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	98	2	3	97	97	2	3	3	2	98	3	4	4	4	2	97	98	Skip / NA	97	97	97	97	97	4	97	97	2	2	1	3	97	97	1	98	1	2	1	2	2	2	2	2	97	97	97	97	97	2	98	1	1	1	2	2	2	3	4	6	98	2	1	2	2	2	97	97	2	2	1	97	11	97	97	97	2	0	1	6	997	2	1932	97	7	2	3	97	1999	997	97	3	3	1	1	4	502260912	VA	Fairfax County, Virginia	0912	5	1	1	1	2
